x,y
281.6,0.00547829
281.7,0.00552778
281.8,0.00557488
281.9,0.00561958
282,0.00566188
282.1,0.00570176
282.2,0.00573921
282.3,0.00577423
282.4,0.00580682
282.5,0.00583697
282.6,0.00586467
282.7,0.00588993
282.8,0.00591274
282.9,0.0059331
283,0.00595102
283.1,0.00596649
283.2,0.00597952
283.3,0.00599011
283.4,0.00599827
283.5,0.006004
283.6,0.0060073
283.7,0.00600819
283.8,0.00600668
283.9,0.00600277
284,0.00599647
284.1,0.00598779
284.2,0.00597675
284.3,0.00596336
284.4,0.00594763
284.5,0.00592958
284.6,0.00590923
284.7,0.00588658
284.8,0.00586166
284.9,0.00583449
285,0.00580507
285.1,0.00577345
285.2,0.00573962
285.3,0.00570363
285.4,0.00566548
285.5,0.0056252
285.6,0.00558282
285.7,0.00553836
285.8,0.00549184
285.9,0.00544329
286,0.00539274
286.1,0.00534021
286.2,0.00528574
286.3,0.00522935
286.4,0.00517107
286.5,0.00511093
286.6,0.00504897
286.7,0.00498521
286.8,0.00491968
286.9,0.00485242
287,0.00478346
287.1,0.00471284
287.2,0.00464059
287.3,0.00456674
287.4,0.00449133
287.5,0.00441439
287.6,0.00433596
287.7,0.00425609
287.8,0.0041748
287.9,0.00409213
288,0.00400812
288.1,0.00392281
288.2,0.00383624
288.3,0.00374845
288.4,0.00365947
288.5,0.00356935
288.6,0.00347813
288.7,0.00338584
288.8,0.00329253
288.9,0.00319824
289,0.00310301
289.1,0.00300688
289.2,0.0029099
289.3,0.0028121
289.4,0.00271353
289.5,0.00261422
289.6,0.00251423
289.7,0.0024136
289.8,0.00231236
289.9,0.00221056
290,0.00210824
290.1,0.00200545
290.2,0.00190222
290.3,0.00179861
290.4,0.00169464
290.5,0.00159038
290.6,0.00148585
290.7,0.00138111
290.8,0.00127619
290.9,0.00117114
291,0.001066
291.1,0.00096081
291.2,0.000855615
291.3,0.000750456
291.4,0.000645375
291.5,0.000540415
291.6,0.000435616
291.7,0.000331021
291.8,0.000226669
291.9,0.000122603
292,1.88621e-005
292.1,-8.45128e-005
292.2,-0.000187482
292.3,-0.000290005
292.4,-0.000392043
292.5,-0.000493557
292.6,-0.000594508
292.7,-0.000694858
292.8,-0.000794569
292.9,-0.000893603
293,-0.000991923
293.1,-0.00108949
293.2,-0.00118627
293.3,-0.00128223
293.4,-0.00137733
293.5,-0.00147154
293.6,-0.00156482
293.7,-0.00165714
293.8,-0.00174846
293.9,-0.00183876
294,-0.00192799
294.1,-0.00201613
294.2,-0.00210315
294.3,-0.00218902
294.4,-0.00227369
294.5,-0.00235716
294.6,-0.00243938
294.7,-0.00252033
294.8,-0.00259998
294.9,-0.0026783
295,-0.00275527
295.1,-0.00283086
295.2,-0.00290505
295.3,-0.00297781
295.4,-0.00304911
295.5,-0.00311894
295.6,-0.00318727
295.7,-0.00325407
295.8,-0.00331934
295.9,-0.00338304
296,-0.00344516
296.1,-0.00350568
296.2,-0.00356458
296.3,-0.00362184
296.4,-0.00367745
296.5,-0.00373138
296.6,-0.00378363
296.7,-0.00383418
296.8,-0.00388301
296.9,-0.00393011
297,-0.00397547
297.1,-0.00401908
297.2,-0.00406092
297.3,-0.00410099
297.4,-0.00413927
297.5,-0.00417576
297.6,-0.00421044
297.7,-0.00424332
297.8,-0.00427438
297.9,-0.00430363
298,-0.00433104
298.1,-0.00435662
298.2,-0.00438037
298.3,-0.00440228
298.4,-0.00442235
298.5,-0.00444058
298.6,-0.00445697
298.7,-0.00447152
298.8,-0.00448422
298.9,-0.00449509
299,-0.00450412
299.1,-0.00451131
299.2,-0.00451667
299.3,-0.00452021
299.4,-0.00452193
299.5,-0.00452183
299.6,-0.00451993
299.7,-0.00451622
299.8,-0.00451072
299.9,-0.00450343
300,-0.00449437
300.1,-0.00448355
300.2,-0.00447097
300.3,-0.00445665
300.4,-0.00444059
300.5,-0.00442282
300.6,-0.00440334
300.7,-0.00438217
300.8,-0.00435933
300.9,-0.00433482
301,-0.00430867
301.1,-0.00428089
301.2,-0.00425149
301.3,-0.0042205
301.4,-0.00418794
301.5,-0.00415382
301.6,-0.00411815
301.7,-0.00408097
301.8,-0.00404229
301.9,-0.00400214
302,-0.00396052
302.1,-0.00391747
302.2,-0.00387301
302.3,-0.00382716
302.4,-0.00377995
302.5,-0.00373139
302.6,-0.00368152
302.7,-0.00363035
302.8,-0.00357791
302.9,-0.00352424
303,-0.00346934
303.1,-0.00341326
303.2,-0.00335601
303.3,-0.00329763
303.4,-0.00323813
303.5,-0.00317756
303.6,-0.00311593
303.7,-0.00305328
303.8,-0.00298963
303.9,-0.00292502
304,-0.00285947
304.1,-0.00279301
304.2,-0.00272567
304.3,-0.00265748
304.4,-0.00258848
304.5,-0.00251869
304.6,-0.00244814
304.7,-0.00237687
304.8,-0.00230491
304.9,-0.00223228
305,-0.00215902
305.1,-0.00208516
305.2,-0.00201073
305.3,-0.00193577
305.4,-0.0018603
305.5,-0.00178436
305.6,-0.00170798
305.7,-0.00163119
305.8,-0.00155402
305.9,-0.00147651
306,-0.00139869
306.1,-0.00132059
306.2,-0.00124224
306.3,-0.00116368
306.4,-0.00108494
306.5,-0.00100604
306.6,-0.000927027
306.7,-0.000847926
306.8,-0.000768772
306.9,-0.000689595
307,-0.000610427
307.1,-0.0005313
307.2,-0.000452245
307.3,-0.000373294
307.4,-0.000294478
307.5,-0.000215827
307.6,-0.000137374
307.7,-5.9148e-005
307.8,1.88199e-005
307.9,9.64997e-005
308,0.000173861
308.1,0.000250875
308.2,0.000327511
308.3,0.00040374
308.4,0.000479533
308.5,0.000554861
308.6,0.000629696
308.7,0.00070401
308.8,0.000777775
308.9,0.000850963
309,0.000923548
309.1,0.000995501
309.2,0.0010668
309.3,0.00113741
309.4,0.00120731
309.5,0.00127648
309.6,0.00134489
309.7,0.00141252
309.8,0.00147934
309.9,0.00154532
310,0.00161045
310.1,0.0016747
310.2,0.00173805
310.3,0.00180047
310.4,0.00186196
310.5,0.00192247
310.6,0.001982
310.7,0.00204052
310.8,0.00209801
310.9,0.00215446
311,0.00220984
311.1,0.00226414
311.2,0.00231734
311.3,0.00236942
311.4,0.00242037
311.5,0.00247016
311.6,0.00251879
311.7,0.00256623
311.8,0.00261247
311.9,0.00265751
312,0.00270132
312.1,0.00274389
312.2,0.00278521
312.3,0.00282527
312.4,0.00286405
312.5,0.00290155
312.6,0.00293775
312.7,0.00297265
312.8,0.00300623
312.9,0.00303849
313,0.00306942
313.1,0.003099
313.2,0.00312725
313.3,0.00315414
313.4,0.00317967
313.5,0.00320383
313.6,0.00322663
313.7,0.00324806
313.8,0.00326811
313.9,0.00328678
314,0.00330407
314.1,0.00331997
314.2,0.00333449
314.3,0.00334762
314.4,0.00335937
314.5,0.00336973
314.6,0.00337871
314.7,0.0033863
314.8,0.00339251
314.9,0.00339734
315,0.00340079
315.1,0.00340287
315.2,0.00340359
315.3,0.00340294
315.4,0.00340093
315.5,0.00339756
315.6,0.00339285
315.7,0.0033868
315.8,0.00337942
315.9,0.00337071
316,0.00336069
316.1,0.00334935
316.2,0.00333672
316.3,0.0033228
316.4,0.0033076
316.5,0.00329113
316.6,0.0032734
316.7,0.00325443
316.8,0.00323423
316.9,0.0032128
317,0.00319017
317.1,0.00316634
317.2,0.00314133
317.3,0.00311515
317.4,0.00308782
317.5,0.00305936
317.6,0.00302977
317.7,0.00299908
317.8,0.0029673
317.9,0.00293445
318,0.00290054
318.1,0.00286559
318.2,0.00282963
318.3,0.00279266
318.4,0.0027547
318.5,0.00271579
318.6,0.00267592
318.7,0.00263513
318.8,0.00259343
318.9,0.00255085
319,0.00250739
319.1,0.00246309
319.2,0.00241797
319.3,0.00237204
319.4,0.00232532
319.5,0.00227785
319.6,0.00222963
319.7,0.0021807
319.8,0.00213107
319.9,0.00208076
320,0.00202981
320.1,0.00197823
320.2,0.00192604
320.3,0.00187326
320.4,0.00181993
320.5,0.00176607
320.6,0.00171169
320.7,0.00165682
320.8,0.00160149
320.9,0.00154571
321,0.00148952
321.1,0.00143293
321.2,0.00137598
321.3,0.00131868
321.4,0.00126105
321.5,0.00120313
321.6,0.00114494
321.7,0.0010865
321.8,0.00102784
321.9,0.000968974
322,0.000909934
322.1,0.000850742
322.2,0.000791423
322.3,0.000732002
322.4,0.000672501
322.5,0.000612946
322.6,0.000553359
322.7,0.000493766
322.8,0.00043419
322.9,0.000374655
323,0.000315184
323.1,0.000255802
323.2,0.00019653
323.3,0.000137394
323.4,7.84154e-005
323.5,1.96177e-005
323.6,-3.8976e-005
323.7,-9.73433e-005
323.8,-0.000155461
323.9,-0.000213308
324,-0.000270861
324.1,-0.000328099
324.2,-0.000385
324.3,-0.000441541
324.4,-0.000497702
324.5,-0.000553463
324.6,-0.000608801
324.7,-0.000663696
324.8,-0.000718128
324.9,-0.000772077
325,-0.000825523
325.1,-0.000878446
325.2,-0.000930827
325.3,-0.000982648
325.4,-0.00103389
325.5,-0.00108453
325.6,-0.00113456
325.7,-0.00118395
325.8,-0.00123269
325.9,-0.00128077
326,-0.00132815
326.1,-0.00137484
326.2,-0.00142081
326.3,-0.00146604
326.4,-0.00151052
326.5,-0.00155424
326.6,-0.00159719
326.7,-0.00163933
326.8,-0.00168067
326.9,-0.00172119
327,-0.00176088
327.1,-0.00179972
327.2,-0.00183769
327.3,-0.0018748
327.4,-0.00191102
327.5,-0.00194635
327.6,-0.00198077
327.7,-0.00201428
327.8,-0.00204686
327.9,-0.0020785
328,-0.0021092
328.1,-0.00213894
328.2,-0.00216772
328.3,-0.00219553
328.4,-0.00222237
328.5,-0.00224821
328.6,-0.00227307
328.7,-0.00229692
328.8,-0.00231977
328.9,-0.00234161
329,-0.00236244
329.1,-0.00238225
329.2,-0.00240103
329.3,-0.00241878
329.4,-0.0024355
329.5,-0.00245119
329.6,-0.00246584
329.7,-0.00247945
329.8,-0.00249202
329.9,-0.00250355
330,-0.00251404
330.1,-0.00252348
330.2,-0.00253188
330.3,-0.00253923
330.4,-0.00254555
330.5,-0.00255082
330.6,-0.00255505
330.7,-0.00255825
330.8,-0.00256041
330.9,-0.00256154
331,-0.00256164
331.1,-0.00256072
331.2,-0.00255877
331.3,-0.00255581
331.4,-0.00255184
331.5,-0.00254686
331.6,-0.00254088
331.7,-0.0025339
331.8,-0.00252594
331.9,-0.00251699
332,-0.00250707
332.1,-0.00249619
332.2,-0.00248434
332.3,-0.00247154
332.4,-0.0024578
332.5,-0.00244313
332.6,-0.00242753
332.7,-0.00241102
332.8,-0.0023936
332.9,-0.00237529
333,-0.00235609
333.1,-0.00233602
333.2,-0.00231509
333.3,-0.0022933
333.4,-0.00227068
333.5,-0.00224723
333.6,-0.00222297
333.7,-0.0021979
333.8,-0.00217205
333.9,-0.00214542
334,-0.00211803
334.1,-0.00208989
334.2,-0.00206101
334.3,-0.00203142
334.4,-0.00200111
334.5,-0.00197012
334.6,-0.00193845
334.7,-0.00190612
334.8,-0.00187314
334.9,-0.00183954
335,-0.00180531
335.1,-0.00177049
335.2,-0.00173509
335.3,-0.00169912
335.4,-0.0016626
335.5,-0.00162554
335.6,-0.00158797
335.7,-0.0015499
335.8,-0.00151134
335.9,-0.00147232
336,-0.00143286
336.1,-0.00139296
336.2,-0.00135264
336.3,-0.00131194
336.4,-0.00127085
336.5,-0.0012294
336.6,-0.00118761
336.7,-0.0011455
336.8,-0.00110307
336.9,-0.00106036
337,-0.00101738
337.1,-0.000974152
337.2,-0.000930685
337.3,-0.000887003
337.4,-0.000843123
337.5,-0.000799064
337.6,-0.000754844
337.7,-0.000710481
337.8,-0.000665994
337.9,-0.0006214
338,-0.000576719
338.1,-0.000531967
338.2,-0.000487164
338.3,-0.000442327
338.4,-0.000397475
338.5,-0.000352626
338.6,-0.000307796
338.7,-0.000263005
338.8,-0.00021827
338.9,-0.000173609
339,-0.000129039
339.1,-8.45778e-005
339.2,-4.0243e-005
339.3,3.94837e-006
339.4,4.79791e-005
339.5,9.1832e-005
339.6,0.00013549
339.7,0.000178937
339.8,0.000222156
339.9,0.000265131
340,0.000307845
340.1,0.000350282
340.2,0.000392426
340.3,0.000434261
340.4,0.000475772
340.5,0.000516943
340.6,0.00055776
340.7,0.000598206
340.8,0.000638267
340.9,0.000677929
341,0.000717177
341.1,0.000755997
341.2,0.000794374
341.3,0.000832296
341.4,0.000869748
341.5,0.000906718
341.6,0.000943191
341.7,0.000979156
341.8,0.0010146
341.9,0.00104951
342,0.00108388
342.1,0.00111768
342.2,0.00115092
342.3,0.00118358
342.4,0.00121565
342.5,0.00124712
342.6,0.00127797
342.7,0.0013082
342.8,0.0013378
342.9,0.00136676
343,0.00139507
343.1,0.00142271
343.2,0.00144969
343.3,0.00147599
343.4,0.00150161
343.5,0.00152653
343.6,0.00155076
343.7,0.00157427
343.8,0.00159708
343.9,0.00161916
344,0.00164051
344.1,0.00166113
344.2,0.00168101
344.3,0.00170015
344.4,0.00171854
344.5,0.00173617
344.6,0.00175305
344.7,0.00176916
344.8,0.00178451
344.9,0.00179909
345,0.0018129
345.1,0.00182594
345.2,0.00183819
345.3,0.00184967
345.4,0.00186036
345.5,0.00187028
345.6,0.00187941
345.7,0.00188775
345.8,0.00189531
345.9,0.00190208
346,0.00190807
346.1,0.00191328
346.2,0.0019177
346.3,0.00192133
346.4,0.00192419
346.5,0.00192626
346.6,0.00192756
346.7,0.00192808
346.8,0.00192783
346.9,0.00192681
347,0.00192502
347.1,0.00192247
347.2,0.00191916
347.3,0.00191509
347.4,0.00191027
347.5,0.0019047
347.6,0.0018984
347.7,0.00189135
347.8,0.00188358
347.9,0.00187507
348,0.00186585
348.1,0.00185592
348.2,0.00184528
348.3,0.00183394
348.4,0.00182191
348.5,0.00180919
348.6,0.00179579
348.7,0.00178173
348.8,0.001767
348.9,0.00175162
349,0.00173559
349.1,0.00171893
349.2,0.00170163
349.3,0.00168372
349.4,0.0016652
349.5,0.00164609
349.6,0.00162638
349.7,0.00160609
349.8,0.00158523
349.9,0.00156382
350,0.00154185
350.1,0.00151935
350.2,0.00149632
350.3,0.00147278
350.4,0.00144873
350.5,0.00142419
350.6,0.00139917
350.7,0.00137367
350.8,0.00134772
350.9,0.00132133
351,0.0012945
351.1,0.00126725
351.2,0.00123959
351.3,0.00121153
351.4,0.00118309
351.5,0.00115428
351.6,0.00112511
351.7,0.0010956
351.8,0.00106576
351.9,0.00103559
352,0.00100512
352.1,0.000974359
352.2,0.000943318
352.3,0.000912012
352.4,0.000880453
352.5,0.000848656
352.6,0.000816633
352.7,0.0007844
352.8,0.000751968
352.9,0.000719353
353,0.000686567
353.1,0.000653625
353.2,0.000620539
353.3,0.000587325
353.4,0.000553995
353.5,0.000520564
353.6,0.000487045
353.7,0.000453452
353.8,0.000419798
353.9,0.000386097
354,0.000352364
354.1,0.000318611
354.2,0.000284852
354.3,0.0002511
354.4,0.00021737
354.5,0.000183674
354.6,0.000150026
354.7,0.000116439
354.8,8.29259e-005
354.9,4.95008e-005
355,1.61761e-005
355.1,-1.7035e-005
355.2,-5.01198e-005
355.3,-8.30654e-005
355.4,-0.000115859
355.5,-0.000148489
355.6,-0.000180941
355.7,-0.000213204
355.8,-0.000245266
355.9,-0.000277115
356,-0.000308738
356.1,-0.000340123
356.2,-0.00037126
356.3,-0.000402135
356.4,-0.000432739
356.5,-0.00046306
356.6,-0.000493086
356.7,-0.000522807
356.8,-0.000552212
356.9,-0.00058129
357,-0.000610031
357.1,-0.000638424
357.2,-0.00066646
357.3,-0.000694128
357.4,-0.000721419
357.5,-0.000748323
357.6,-0.000774831
357.7,-0.000800934
357.8,-0.000826622
357.9,-0.000851887
358,-0.000876721
358.1,-0.000901114
358.2,-0.000925059
358.3,-0.000948548
358.4,-0.000971573
358.5,-0.000994127
358.6,-0.0010162
358.7,-0.00103779
358.8,-0.00105889
358.9,-0.00107948
359,-0.00109957
359.1,-0.00111915
359.2,-0.00113821
359.3,-0.00115675
359.4,-0.00117475
359.5,-0.00119223
359.6,-0.00120916
359.7,-0.00122554
359.8,-0.00124138
359.9,-0.00125667
360,-0.0012714
360.1,-0.00128556
360.2,-0.00129916
360.3,-0.00131219
360.4,-0.00132465
360.5,-0.00133654
360.6,-0.00134785
360.7,-0.00135857
360.8,-0.00136872
360.9,-0.00137828
361,-0.00138726
361.1,-0.00139565
361.2,-0.00140345
361.3,-0.00141066
361.4,-0.00141728
361.5,-0.00142331
361.6,-0.00142875
361.7,-0.0014336
361.8,-0.00143785
361.9,-0.00144152
362,-0.0014446
362.1,-0.00144708
362.2,-0.00144898
362.3,-0.0014503
362.4,-0.00145103
362.5,-0.00145117
362.6,-0.00145074
362.7,-0.00144972
362.8,-0.00144813
362.9,-0.00144597
363,-0.00144323
363.1,-0.00143993
363.2,-0.00143607
363.3,-0.00143164
363.4,-0.00142666
363.5,-0.00142112
363.6,-0.00141504
363.7,-0.00140841
363.8,-0.00140124
363.9,-0.00139354
364,-0.0013853
364.1,-0.00137655
364.2,-0.00136727
364.3,-0.00135748
364.4,-0.00134719
364.5,-0.00133639
364.6,-0.00132509
364.7,-0.00131331
364.8,-0.00130104
364.9,-0.0012883
365,-0.00127508
365.1,-0.00126141
365.2,-0.00124728
365.3,-0.0012327
365.4,-0.00121768
365.5,-0.00120223
365.6,-0.00118635
365.7,-0.00117006
365.8,-0.00115335
365.9,-0.00113625
366,-0.00111875
366.1,-0.00110087
366.2,-0.00108261
366.3,-0.00106398
366.4,-0.001045
366.5,-0.00102566
366.6,-0.00100599
366.7,-0.000985982
366.8,-0.000965653
366.9,-0.000945011
367,-0.000924066
367.1,-0.000902826
367.2,-0.000881302
367.3,-0.000859502
367.4,-0.000837437
367.5,-0.000815117
367.6,-0.000792551
367.7,-0.000769749
367.8,-0.000746721
367.9,-0.000723478
368,-0.000700029
368.1,-0.000676384
368.2,-0.000652554
368.3,-0.000628548
368.4,-0.000604378
368.5,-0.000580053
368.6,-0.000555583
368.7,-0.000530979
368.8,-0.000506252
368.9,-0.000481411
369,-0.000456466
369.1,-0.000431429
369.2,-0.00040631
369.3,-0.000381118
369.4,-0.000355865
369.5,-0.00033056
369.6,-0.000305215
369.7,-0.000279838
369.8,-0.000254441
369.9,-0.000229033
370,-0.000203625
370.1,-0.000178228
370.2,-0.00015285
370.3,-0.000127503
370.4,-0.000102195
370.5,-7.69386e-005
370.6,-5.17418e-005
370.7,-2.66151e-005
370.8,-1.56819e-006
370.9,2.33892e-005
371,4.82474e-005
371.1,7.29968e-005
371.2,9.76279e-005
371.3,0.000122131
371.4,0.000146498
371.5,0.000170718
371.6,0.000194782
371.7,0.000218682
371.8,0.000242408
371.9,0.000265953
372,0.000289305
372.1,0.000312459
372.2,0.000335403
372.3,0.000358131
372.4,0.000380634
372.5,0.000402904
372.6,0.000424932
372.7,0.000446712
372.8,0.000468234
372.9,0.000489491
373,0.000510476
373.1,0.000531181
373.2,0.000551599
373.3,0.000571723
373.4,0.000591546
373.5,0.000611061
373.6,0.000630261
373.7,0.00064914
373.8,0.000667692
373.9,0.000685909
374,0.000703787
374.1,0.000721318
374.2,0.000738498
374.3,0.000755321
374.4,0.000771781
374.5,0.000787873
374.6,0.000803593
374.7,0.000818934
374.8,0.000833892
374.9,0.000848463
375,0.000862642
375.1,0.000876425
375.2,0.000889807
375.3,0.000902786
375.4,0.000915357
375.5,0.000927516
375.6,0.000939261
375.7,0.000950587
375.8,0.000961493
375.9,0.000971975
376,0.00098203
376.1,0.000991656
376.2,0.00100085
376.3,0.00100961
376.4,0.00101794
376.5,0.00102583
376.6,0.00103328
376.7,0.00104029
376.8,0.00104686
376.9,0.00105298
377,0.00105867
377.1,0.0010639
377.2,0.0010687
377.3,0.00107305
377.4,0.00107695
377.5,0.00108041
377.6,0.00108343
377.7,0.001086
377.8,0.00108813
377.9,0.00108981
378,0.00109106
378.1,0.00109186
378.2,0.00109222
378.3,0.00109215
378.4,0.00109163
378.5,0.00109069
378.6,0.00108931
378.7,0.00108749
378.8,0.00108526
378.9,0.00108259
379,0.0010795
379.1,0.00107599
379.2,0.00107206
379.3,0.00106772
379.4,0.00106297
379.5,0.00105781
379.6,0.00105224
379.7,0.00104627
379.8,0.00103991
379.9,0.00103315
380,0.00102601
380.1,0.00101848
380.2,0.00101057
380.3,0.00100228
380.4,0.000993622
380.5,0.000984598
380.6,0.000975212
380.7,0.000965471
380.8,0.000955378
380.9,0.000944939
381,0.00093416
381.1,0.000923046
381.2,0.000911603
381.3,0.000899837
381.4,0.000887753
381.5,0.000875357
381.6,0.000862656
381.7,0.000849655
381.8,0.000836362
381.9,0.000822782
382,0.000808921
382.1,0.000794787
382.2,0.000780386
382.3,0.000765724
382.4,0.000750809
382.5,0.000735647
382.6,0.000720246
382.7,0.000704612
382.8,0.000688753
382.9,0.000672675
383,0.000656386
383.1,0.000639892
383.2,0.000623203
383.3,0.000606324
383.4,0.000589263
383.5,0.000572029
383.6,0.000554627
383.7,0.000537066
383.8,0.000519354
383.9,0.000501497
384,0.000483504
384.1,0.000465383
384.2,0.000447141
384.3,0.000428785
384.4,0.000410324
384.5,0.000391766
384.6,0.000373117
384.7,0.000354387
384.8,0.000335582
384.9,0.00031671
385,0.00029778
385.1,0.000278799
385.2,0.000259774
385.3,0.000240715
385.4,0.000221627
385.5,0.00020252
385.6,0.0001834
385.7,0.000164276
385.8,0.000145155
385.9,0.000126045
386,0.000106953
386.1,8.78872e-005
386.2,6.88548e-005
386.3,4.98633e-005
386.4,3.09203e-005
386.5,1.20331e-005
386.6,-6.79087e-006
386.7,-2.55444e-005
386.8,-4.42202e-005
386.9,-6.28111e-005
387,-8.13099e-005
387.1,-9.97096e-005
387.2,-0.000118003
387.3,-0.000136184
387.4,-0.000154244
387.5,-0.000172178
387.6,-0.000189979
387.7,-0.000207639
387.8,-0.000225153
387.9,-0.000242513
388,-0.000259714
388.1,-0.00027675
388.2,-0.000293613
388.3,-0.000310298
388.4,-0.000326799
388.5,-0.00034311
388.6,-0.000359225
388.7,-0.000375138
388.8,-0.000390844
388.9,-0.000406337
389,-0.000421611
389.1,-0.000436662
389.2,-0.000451485
389.3,-0.000466073
389.4,-0.000480422
389.5,-0.000494527
389.6,-0.000508384
389.7,-0.000521988
389.8,-0.000535334
389.9,-0.000548417
390,-0.000561235
390.1,-0.000573781
390.2,-0.000586053
390.3,-0.000598046
390.4,-0.000609757
390.5,-0.000621182
390.6,-0.000632317
390.7,-0.000643159
390.8,-0.000653705
390.9,-0.000663952
391,-0.000673896
391.1,-0.000683534
391.2,-0.000692865
391.3,-0.000701885
391.4,-0.000710591
391.5,-0.000718982
391.6,-0.000727055
391.7,-0.000734809
391.8,-0.00074224
391.9,-0.000749348
392,-0.00075613
392.1,-0.000762586
392.2,-0.000768713
392.3,-0.000774511
392.4,-0.000779978
392.5,-0.000785114
392.6,-0.000789916
392.7,-0.000794386
392.8,-0.000798522
392.9,-0.000802323
393,-0.00080579
393.1,-0.000808922
393.2,-0.00081172
393.3,-0.000814182
393.4,-0.00081631
393.5,-0.000818104
393.6,-0.000819564
393.7,-0.000820691
393.8,-0.000821486
393.9,-0.000821949
394,-0.000822081
394.1,-0.000821885
394.2,-0.00082136
394.3,-0.000820509
394.4,-0.000819333
394.5,-0.000817833
394.6,-0.000816011
394.7,-0.00081387
394.8,-0.00081141
394.9,-0.000808635
395,-0.000805547
395.1,-0.000802147
395.2,-0.000798439
395.3,-0.000794425
395.4,-0.000790107
395.5,-0.000785489
395.6,-0.000780574
395.7,-0.000775363
395.8,-0.000769862
395.9,-0.000764072
396,-0.000757998
396.1,-0.000751642
396.2,-0.000745008
396.3,-0.000738101
396.4,-0.000730923
396.5,-0.000723478
396.6,-0.000715771
396.7,-0.000707805
396.8,-0.000699585
396.9,-0.000691114
397,-0.000682398
397.1,-0.00067344
397.2,-0.000664245
397.3,-0.000654817
397.4,-0.000645161
397.5,-0.000635282
397.6,-0.000625185
397.7,-0.000614874
397.8,-0.000604354
397.9,-0.00059363
398,-0.000582707
398.1,-0.00057159
398.2,-0.000560285
398.3,-0.000548797
398.4,-0.00053713
398.5,-0.00052529
398.6,-0.000513283
398.7,-0.000501114
398.8,-0.000488788
398.9,-0.000476311
399,-0.000463688
399.1,-0.000450926
399.2,-0.000438029
399.3,-0.000425003
399.4,-0.000411854
399.5,-0.000398588
399.6,-0.00038521
399.7,-0.000371726
399.8,-0.000358142
399.9,-0.000344463
400,-0.000330696
400.1,-0.000316847
400.2,-0.00030292
400.3,-0.000288922
400.4,-0.00027486
400.5,-0.000260738
400.6,-0.000246562
400.7,-0.000232339
400.8,-0.000218074
400.9,-0.000203773
401,-0.000189442
401.1,-0.000175088
401.2,-0.000160714
401.3,-0.000146328
401.4,-0.000131936
401.5,-0.000117542
401.6,-0.000103153
401.7,-8.87751e-005
401.8,-7.44132e-005
401.9,-6.00731e-005
402,-4.57607e-005
402.1,-3.14814e-005
402.2,-1.7241e-005
402.3,-3.04497e-006
402.4,1.11012e-005
402.5,2.5192e-005
402.6,3.9222e-005
402.7,5.31858e-005
402.8,6.7078e-005
402.9,8.08934e-005
403,9.46267e-005
403.1,0.000108273
403.2,0.000121826
403.3,0.000135282
403.4,0.000148636
403.5,0.000161882
403.6,0.000175015
403.7,0.000188032
403.8,0.000200926
403.9,0.000213693
404,0.000226329
404.1,0.000238829
404.2,0.000251189
404.3,0.000263403
404.4,0.000275468
404.5,0.00028738
404.6,0.000299133
404.7,0.000310725
404.8,0.000322151
404.9,0.000333406
405,0.000344488
405.1,0.000355392
405.2,0.000366115
405.3,0.000376652
405.4,0.000387001
405.5,0.000397158
405.6,0.00040712
405.7,0.000416883
405.8,0.000426444
405.9,0.0004358
406,0.000444948
406.1,0.000453885
406.2,0.000462608
406.3,0.000471115
406.4,0.000479403
406.5,0.000487469
406.6,0.000495311
406.7,0.000502927
406.8,0.000510314
406.9,0.000517471
407,0.000524394
407.1,0.000531083
407.2,0.000537536
407.3,0.00054375
407.4,0.000549725
407.5,0.000555458
407.6,0.000560948
407.7,0.000566194
407.8,0.000571195
407.9,0.000575949
408,0.000580456
408.1,0.000584714
408.2,0.000588723
408.3,0.000592482
408.4,0.000595991
408.5,0.000599249
408.6,0.000602255
408.7,0.000605009
408.8,0.000607512
408.9,0.000609762
409,0.000611761
409.1,0.000613508
409.2,0.000615003
409.3,0.000616246
409.4,0.000617239
409.5,0.000617981
409.6,0.000618473
409.7,0.000618716
409.8,0.000618711
409.9,0.000618458
410,0.000617959
410.1,0.000617214
410.2,0.000616226
410.3,0.000614994
410.4,0.000613521
410.5,0.000611807
410.6,0.000609855
410.7,0.000607666
410.8,0.000605242
410.9,0.000602585
411,0.000599696
411.1,0.000596578
411.2,0.000593232
411.3,0.000589661
411.4,0.000585867
411.5,0.000581852
411.6,0.000577619
411.7,0.00057317
411.8,0.000568508
411.9,0.000563636
412,0.000558555
412.1,0.000553269
412.2,0.000547781
412.3,0.000542094
412.4,0.00053621
412.5,0.000530133
412.6,0.000523866
412.7,0.000517412
412.8,0.000510774
412.9,0.000503956
413,0.00049696
413.1,0.000489791
413.2,0.000482452
413.3,0.000474947
413.4,0.000467278
413.5,0.00045945
413.6,0.000451467
413.7,0.000443331
413.8,0.000435048
413.9,0.00042662
414,0.000418052
414.1,0.000409348
414.2,0.000400511
414.3,0.000391546
414.4,0.000382457
414.5,0.000373247
414.6,0.000363922
414.7,0.000354484
414.8,0.000344938
414.9,0.000335289
415,0.00032554
415.1,0.000315696
415.2,0.000305762
415.3,0.000295741
415.4,0.000285637
415.5,0.000275456
415.6,0.000265201
415.7,0.000254878
415.8,0.000244489
415.9,0.00023404
416,0.000223535
416.1,0.000212978
416.2,0.000202374
416.3,0.000191727
416.4,0.000181042
416.5,0.000170323
416.6,0.000159575
416.7,0.000148801
416.8,0.000138007
